dcterms:title,schema:artform,dcterms:alternative,crm:P1_is_identified_by,crm:P54_has_current_permanent_location,schema:geo,dcterms:temporal,crm:P4_has_time-span,crm:P7_took_place_at,schema:locationCreated,schema:geographicArea,schema:creator,schema:contributor,crm:P15_was_influenced_by,dcterms:abstract,crm:P72_has_language,dcterms:subject,schema:itemCondition,schema:observationDate,crm:P31i_was_modified_by,schema:dateModified,dcterms:date,dcterms:isPartOf,dcterms:hasPart,crm:P59_has_section,schema:artworkSurface,dcterms:isReferencedBy,dcterms:source,dcterms:identifier,dcterms:creator,dcterms:created,dcterms:modified,dcterms:references,dcterms:accessRights,crm:P138i_has_representation,dcterms:image
"Evangiles dits d'Echternach, Canons, Paris, BnF, Latin 9389, f.12r",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,encadrement§encadrement,,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,,0d3c7596-dfdd-4af0-a255-4840dac30c59_001§0d3c7596-dfdd-4af0-a255-4840dac30c59_002§0d3c7596-dfdd-4af0-a255-4840dac30c59_003,"Evangiles dits d'Echternach, Canons, Paris, BnF, Latin 9389, f.12r, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/0d3c7596-dfdd-4af0-a255-4840dac30c59§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,0d3c7596-dfdd-4af0-a255-4840dac30c59,Teresa Knapowska,24/02/2023,17/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/0d3c7596-dfdd-4af0-a255-4840dac30c59,https://agorha.inha.fr/ark:/54721/48efd524-c475-4129-b495-0c4eebf499fc/doc/cf222d19-be71-4409-af46-93af08f689d0/original.jpg
"Évangéliaire de Gaignières, page pourprée, BnF, Latin 1126, f.4r",enluminure§manuscrit,,Latin 1126,BnF - département des Manuscrits,"48.834355,2.373378",1er quart du 11e siècle,0996§1030,11e siècle,Saint-Benoît-sur-Loire§Abbaye de Fleury-sur-Loire,"47.80561,2.31274",Nivardus,,,sous l’abbé Gauzlin \ufeff\ufeff\ufeff\ufeff\ufeff\ufeff\ufeff\ufeff\ufeff\ufeff(1004-1030)§enlumineur,,initiale ornée - une grande initiale§§décor,,,,,,,,0ee659ba-216c-4efd-ac82-8d978aafbfef_001,0ee659ba-216c-4efd-ac82-8d978aafbfef_002,"Nivardus 11e siècle - , attribué à, Évangéliaire de Gaignières, page pourprée, BnF, Latin 1126, f.4r, enluminure (Vers 1er quart du 11e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/0ee659ba-216c-4efd-ac82-8d978aafbfef§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc59052d§https://gallica.bnf.fr/ark:/12148/btv1b10539552x/f10.item§https://portail.biblissima.fr/fr/ark:/43093/ifdatafe60425949a3f9ebd3c5020fd97b959f153af566§http://mandragore.bnf.fr/ark:/12148/cgfbt1107453,0ee659ba-216c-4efd-ac82-8d978aafbfef,Teresa Knapowska,27/09/2023,12/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/0ee659ba-216c-4efd-ac82-8d978aafbfef,https://agorha.inha.fr/ark:/54721/de48d8a1-6aad-4dcb-a416-be5ca19b6443/doc/1510f5bc-f87d-471e-9a63-e2d72712fec3/original.jpg
"Evangiles dits de Saint-Denis, Reliure, Paris, BnF, Latin 9387, plat supérieur",reliure§manuscrit,Evangelia quattuor Evangiles dits de Saint-Denis,Latin 9387,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 13e siècle,1251§1300,2e moitié 13e siècle,France§Paris,"46,2§48.856944444444,2.3513888888889",,,,,,Saint Jean et saint Luc§aigle§palme§phylactère§saint Jean§saint Luc§taureau,,,,,,,,782dc57e-22ee-4938-8434-bda387a887d4_003,782dc57e-22ee-4938-8434-bda387a887d4_001§782dc57e-22ee-4938-8434-bda387a887d4_002,"Evangiles dits de Saint-Denis, Reliure, Paris, BnF, Latin 9387, plat supérieur, reliure (2e moitié du 13e siècle - )§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/782dc57e-22ee-4938-8434-bda387a887d4§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57235s§https://gallica.bnf.fr/view3if/ga/ark:/12148/btv1b550014262/f1§https://portail.biblissima.fr/fr/ark:/43093/mdata33a42ef9e03c9ba597a38ab905116e9ecdec9981§http://mandragore.bnf.fr/,782dc57e-22ee-4938-8434-bda387a887d4,Teresa Knapowska,10/06/2022,17/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/782dc57e-22ee-4938-8434-bda387a887d4,https://agorha.inha.fr/ark:/54721/947751a5-cad0-40c4-93d8-939eb140e13f/doc/4defe15e-74b4-4ffd-a2c9-ce90dd82ea3c/original.jpg
"Anonyme , Vie de Sainte Radegonde, La gurérison de l'aveugle Bella, Poitiers BM 250 136 f. 34r, enluminure Vers 1100",enluminure§manuscrit,Titre de l'enluminure sur f. 34r du manuscrit Vie de Sainte Radegonde de Fortunat,250 (136),Bibliothèque municipale - médiathèque Poitiers,"46.584228,0.342759",1100,1095§1105,11e siècle,Poitiers,"46.58261,0.34348",,,,,,Radegonde guérit l'aveugle Bella. §sainte Radegonde de Poitiers§guérison§aveugle§architecture§bâtiment§toucher§vue§oeil§Initiale ornée sur champ pourpré§lettre§lettrine orn§entrelacs,,,restauré§Le manuscrit a été restauré à la BnF en 2019.,,,,,84db4b87-9ec5-48b3-8fcc-4134dd57259a_001§84db4b87-9ec5-48b3-8fcc-4134dd57259a_002,,"Anonyme , Vie de Sainte Radegonde, La gurérison de l'aveugle Bella, Poitiers BM 250 (136) f. 34r, enluminure (Vers 1100 - )§Bibliothèque municipale, Poitiers",https://agorha.inha.fr/ark:/54721/84db4b87-9ec5-48b3-8fcc-4134dd57259a§https://patrimoine.bm-poitiers.fr/digital-viewer/d-4115613,84db4b87-9ec5-48b3-8fcc-4134dd57259a,Teresa Knapowska,18/05/2022,21/03/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/84db4b87-9ec5-48b3-8fcc-4134dd57259a,https://agorha.inha.fr/ark:/54721/d8736628-0cb3-47ab-b656-83c215d0e1cd/doc/d9da318b-3cef-4843-977b-686d864c0a03/original.jpg
"Anonyme , Vie de Sainte Radegonde, Guérison d'Animia mourante, Poitiers BM 250 136 f. 39R, enluminure Vers 1100",enluminure§manuscrit,Titre de l'enluminure sur f. 39r du manuscrit Vie de Sainte Radegonde de Fortunat,250 (136),Bibliothèque municipale - médiathèque Poitiers,"46.584228,0.342759",1100,1095§1105,11e siècle,Poitiers,"46.58261,0.34348",,,,,,"Radegonde, accompagnée de l'abbesse apparaît en songe à la malade Animia§sainte Radegonde de Poitiers§songe§abbesse§lit§allongé§arcade§livre§maladie§rideau§ Radegonde guérit Animia en lui versant de l'huile sur la tête§guérison§huile§sainte Radegonde de Poitiers§bac§baignoire§flacon§rideau§architecture§nudité§cheveux",,,restauré§Le manuscrit a été restauré à la BnF en 2019.,,,,,9bb85d2b-67a4-4016-b4f5-008bb96c68c3_001§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_002§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_003§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_004§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_005§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_006§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_007§9bb85d2b-67a4-4016-b4f5-008bb96c68c3_008,,"Anonyme , Vie de Sainte Radegonde, Guérison d'Animia mourante, Poitiers BM 250 (136) f. 39R, enluminure (Vers 1100 - )§Bibliothèque municipale, Poitiers",https://agorha.inha.fr/ark:/54721/9bb85d2b-67a4-4016-b4f5-008bb96c68c3§https://patrimoine.bm-poitiers.fr/digital-viewer/d-4115623,9bb85d2b-67a4-4016-b4f5-008bb96c68c3,Teresa Knapowska,18/05/2022,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/9bb85d2b-67a4-4016-b4f5-008bb96c68c3,https://agorha.inha.fr/ark:/54721/e26f2427-8b53-4b53-8d4e-6cec39e5a4bb/doc/8399dd87-245a-4547-a880-ed0025bcc080/original.jpg
"Vie de Sainte Radegonde, La guérison de Domolenus, Poitiers BM 250 136 f. 42r",enluminure§manuscrit,Titre de l'enluminure sur f. 42r du manuscrit Vie de Sainte Radegonde de Fortunat,250 (136),Bibliothèque municipale - médiathèque Poitiers,"46.584228,0.342759",1100,1095§1105,11e siècle,Poitiers,"46.58261,0.34348",,,,,,Radegonde apparaît en songe à Domolenus§sainte Radegonde de Poitiers§songe§apparition§lit§arcade§Radegonde guérit Domolenus et lui ordonne de libérer les prisonniers§sainte Radegonde de Poitiers§miracle§prison§captif§vision§guérison miraculeuse§libération§lit,,,restauré§Le manuscrit a été restauré à la BnF en 2019.,,,https://agorha.inha.fr/ark:/54721/36128414-a706-461e-ae6d-537b3567c869,,ff036ff5-7536-4d65-8b36-a196de6c70a1_001§ff036ff5-7536-4d65-8b36-a196de6c70a1_002§ff036ff5-7536-4d65-8b36-a196de6c70a1_003§ff036ff5-7536-4d65-8b36-a196de6c70a1_004§ff036ff5-7536-4d65-8b36-a196de6c70a1_005§ff036ff5-7536-4d65-8b36-a196de6c70a1_007§ff036ff5-7536-4d65-8b36-a196de6c70a1_008,ff036ff5-7536-4d65-8b36-a196de6c70a1_006,"Anonyme , Vie de Sainte Radegonde, La guérison de Domolenus, Poitiers BM 250 (136) f. 42r, enluminure (Vers 1100 - )§Bibliothèque municipale, Poitiers",https://agorha.inha.fr/ark:/54721/ff036ff5-7536-4d65-8b36-a196de6c70a1§https://www.mediatheques-grandpoitiers.fr/detailstatic.aspx?RSC_BASE=SYRACUSE&RSC_DOCID=1117076&TITLE=vie-de-sainte-radegonde-fortunat-venance-530-601&_lg=fr-FR,ff036ff5-7536-4d65-8b36-a196de6c70a1,Teresa Knapowska,18/05/2022,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ff036ff5-7536-4d65-8b36-a196de6c70a1,https://agorha.inha.fr/ark:/54721/bbb011d0-f8bf-4519-8519-3302ff7b3dc1/doc/c6da9de4-c9ab-45ad-8c7d-7314aa3b52df/original.jpg
"Vie de Sainte Radegonde, Lettre ornée, Poitiers BM 250 136 f. 22r",enluminure§manuscrit,Titre de l\'enluminure sur f. 22r du manuscrit Vie de Sainte Radegonde de Fortunat.,250 (136),Bibliothèque municipale - médiathèque Poitiers,"46.584228,0.342759",1100,1095§1105,,Poitiers,"46.58261,0.34348",,,,,,Initiale ornée sur champ pourpré de la page d'incipit§lettrine orn§végétal§entrelacs,,,restauré§Le manuscrit a été restauré à la BnF en 2019.,,,https://agorha.inha.fr/ark:/54721/36128414-a706-461e-ae6d-537b3567c869,,8116c712-da28-4197-bfc2-2028b87c8936_001§8116c712-da28-4197-bfc2-2028b87c8936_002§8116c712-da28-4197-bfc2-2028b87c8936_003§8116c712-da28-4197-bfc2-2028b87c8936_004,,"Anonyme , Vie de Sainte Radegonde, Lettre ornée, Poitiers BM 250 (136) f. 22r, enluminure (Vers 1100 - )§Bibliothèque municipale, Poitiers",https://agorha.inha.fr/ark:/54721/8116c712-da28-4197-bfc2-2028b87c8936§https://www.mediatheques-grandpoitiers.fr/detailstatic.aspx?RSC_BASE=SYRACUSE&RSC_DOCID=1117076&TITLE=vie-de-sainte-radegonde-fortunat-venance-530-601&_lg=fr-FR,8116c712-da28-4197-bfc2-2028b87c8936,Teresa Knapowska,13/04/2022,19/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/8116c712-da28-4197-bfc2-2028b87c8936,https://agorha.inha.fr/ark:/54721/bca2c7ae-917f-4911-9918-c240e6978a75/doc/1c781e0d-16a8-4df9-b81a-6edd562709cd/original.jpg
"Evangiles dits d'Echternach, Symbole de Saint Marc, Paris, BnF, Latin 9389, f.75v",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,symbole de Saint Marc§saint Marc§Lion de saint Marc§symbole,,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,927f051c-3fb5-41bb-be1a-d6cbf079d2f2_002§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_003§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_013,927f051c-3fb5-41bb-be1a-d6cbf079d2f2_001§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_004§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_005§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_006§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_007§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_008§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_009§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_010§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_011§927f051c-3fb5-41bb-be1a-d6cbf079d2f2_012,"Evangiles dits d'Echternach, Symbole de Saint Marc, Paris, BnF, Latin 9389, f.75v, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/927f051c-3fb5-41bb-be1a-d6cbf079d2f2§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,927f051c-3fb5-41bb-be1a-d6cbf079d2f2,Teresa Knapowska,10/06/2022,17/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/927f051c-3fb5-41bb-be1a-d6cbf079d2f2,https://agorha.inha.fr/ark:/54721/402ba68e-44fb-4898-af22-4ac61b3c3474/doc/d25f7355-9fb8-4a46-9c25-129445cb68c7/original.jpg
"Raban Maur, Louanges de la Sainte Croix, Croix, symbole des vertus, Paris, BnF, Latin 2423, f. 9v",enluminure§manuscrit,,Latin 2423,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 19e siècle - 1ère moitié du 20e siècle§835-848,1851§1950§0830§0848,9e siècle,"Allemagne§Fulda, empire carolingien§Allemagne§Fulda, empire carolingien","52.19498,12.51559§52.19498,12.51559",,,Abbaye de Fulda,"Date de traitement de restaurationSur la base de la présence du pigment vert de chrome, cette restauration aurait pu être effectuée à tout moment du milieu du 19e siècle au milieu du 20e siècle. §rédacteur, auteur du cycle de poèmes figurés",,Croix symbole des vertus§croix§symbole§vertu§les vertus cardinales,,,oeuvre restaurée§mauvais état,,,https://agorha.inha.fr/ark:/54721/7cd3ca23-8c7c-4334-b5ff-d3318d5bf225,,,d4873396-b516-4367-829b-a349b2512b27_001§d4873396-b516-4367-829b-a349b2512b27_002§d4873396-b516-4367-829b-a349b2512b27_003§d4873396-b516-4367-829b-a349b2512b27_004,"Abbaye de Fulda Vers 650 - 1791, restauré par, Raban Maur, Louanges de la Sainte Croix, Croix, symbole des vertus, Paris, BnF, Latin 2423, f. 9v, enluminure (2e moitié du 19e siècle - 1ère moitié du 20e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore, base des manuscrits enluminés de la BnF§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/d4873396-b516-4367-829b-a349b2512b27§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc94635g§https://mandragore.bnf.fr/ark:/12148/cgfbt1112377§https://portail.biblissima.fr/fr/ark:/43093/mdatafaf4f9a64580d9ad1870325c2f69bf949ff2f6c3,d4873396-b516-4367-829b-a349b2512b27,Teresa Knapowska,20/04/2023,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/d4873396-b516-4367-829b-a349b2512b27,https://agorha.inha.fr/ark:/54721/36942c02-fbd2-4acd-848c-90889b0f9ac1/doc/3b3dbe28-56b1-4a72-90c7-a67c51b94db6/original.jpg
"Raban Maur, Louanges de la Sainte Croix, Croix, symbole des élus, Paris, BnF, Latin 2423, f. 27v",enluminure§manuscrit,,Latin 2423,BnF - département des Manuscrits,"48.834355,2.373378",2e moitié du 19e siècle - 1ère moitié du 20e siècle§835-848,1851§1950§0830§0848,9e siècle,"Allemagne§Fulda, empire carolingien§Allemagne§Fulda, empire carolingien","52.19498,12.51559§52.19498,12.51559",,,Abbaye de Fulda,"Date de traitement de restaurationSur la base de la présence du pigment vert de chrome, cette restauration aurait pu être effectuée à tout moment du milieu du 19e siècle au milieu du 20e siècle. §rédacteur, auteur du cycle de poèmes figurés",,Croix symbole des élus§croix§symbole,,,"oeuvre restaurée§mauvais état§prélèvement de papier de restauration, avec et sans la peinture bleue/verte",,,https://agorha.inha.fr/ark:/54721/7cd3ca23-8c7c-4334-b5ff-d3318d5bf225,,,df29b875-27bd-4ff0-9fcb-001d37ad02a5_001,"Abbaye de Fulda Vers 650 - 1791, restauré par, Raban Maur, Louanges de la Sainte Croix, Croix, symbole des élus, Paris, BnF, Latin 2423, f. 27v, enluminure (2e moitié du 19e siècle - 1ère moitié du 20e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore, base des manuscrits enluminés de la BnF§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/df29b875-27bd-4ff0-9fcb-001d37ad02a5§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc94635g§https://mandragore.bnf.fr/ark:/12148/cgfbt1112555§https://portail.biblissima.fr/fr/ark:/43093/mdatafaf4f9a64580d9ad1870325c2f69bf949ff2f6c3,df29b875-27bd-4ff0-9fcb-001d37ad02a5,Teresa Knapowska,19/04/2023,17/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/df29b875-27bd-4ff0-9fcb-001d37ad02a5,https://agorha.inha.fr/ark:/54721/14aa1fbb-7166-40ef-abf6-1dd053144646/doc/e96326b2-e58c-484c-9481-173090b493b7/original.JPG
"Raban Maur, Louanges de la Sainte Croix, Croix, symbole de la loi divine, Paris, BnF, Latin 2423, f. 24v",enluminure§manuscrit,,Latin 2423,BnF - département des Manuscrits,"48.834355,2.373378",835-848,0830§0848,9e siècle,"Allemagne§Fulda, empire carolingien§Allemagne§Fulda, empire carolingien","52.19498,12.51559§52.19498,12.51559",,,école de l'Abbaye de Fulda,"rédacteur, auteur du cycle de poèmes figurés§Date de traitement de restaurationSur la base de la présence du pigment vert de chrome, cette restauration aurait pu être effectuée à tout moment du milieu du 19e siècle au milieu du 20e siècle.",,"Croix, symbole de la loi divine§croix§symbole§loi§Dieu le Père§carré",,,oeuvre restaurée§mauvais état,,,https://agorha.inha.fr/ark:/54721/7cd3ca23-8c7c-4334-b5ff-d3318d5bf225,,,ac55d2ad-85e9-402c-939a-1ced84e81eb1_001,"Raban Maur Vers 780 - 856, école de, Raban Maur, Louanges de la Sainte Croix, Croix, symbole de la loi divine, Paris, BnF, Latin 2423, f. 24v, enluminure (Vers 835 - Avant 848)§Notice bibliographique - BnF Archives et Manuscrits§Mandragore, base des manuscrits enluminés de la BnF§Biblissima, Aubervilliers",https://agorha.inha.fr/ark:/54721/ac55d2ad-85e9-402c-939a-1ced84e81eb1§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc94635g§http://mandragore.bnf.fr/ark:/12148/cgfbt1112343§https://portail.biblissima.fr/fr/ark:/43093/ifdatabf32390465fab9919e446afae0bbcddb233c8561,ac55d2ad-85e9-402c-939a-1ced84e81eb1,Teresa Knapowska,20/04/2023,17/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/ac55d2ad-85e9-402c-939a-1ced84e81eb1,https://agorha.inha.fr/ark:/54721/30162c96-f05c-4308-bc20-7cbf1b0695ec/doc/ba45e542-4743-4814-815a-c3ae42cad95c/original.jpg
"Evangiles dits d'Echternach, Canons, Paris, BnF, Latin 9389, f.2v",enluminure§manuscrit,Evangelia quattuor Evangiles dits d'Echternach ou de saint Willibrord,Latin 9389,BnF - département des Manuscrits,"48.834355,2.373378",4e quart du 7e siècle - 1er quart du 8e siècle,0676§0725,Haut Moyen Âge§fin VIIe / début VIIIe s. (autour de 700?),Irlande§Irlande Abbaye de Rath Melsigi ?§Angleterre§Northumberland§Northumbrie Monastère de Lindisfarne ?,"53,-8§52.16045,-0.70312§55.24253,-2.06535",,,,,,,,,,,,https://agorha.inha.fr/ark:/54721/4b1a3e19-aab2-4f8f-b937-13b7941f907f,,,bb88a4fb-7af1-42fa-9d2f-ce178fd6947f_001§bb88a4fb-7af1-42fa-9d2f-ce178fd6947f_002,"Evangiles dits d'Echternach, Canons, Paris, BnF, Latin 9389, f.2v, enluminure (4e quart du 7e siècle - 1er quart du 8e siècle)§Notice bibliographique - BnF Archives et Manuscrits§Gallica - numérisation d'un manuscrit original§Biblissima, Aubervilliers§Mandragore - base iconographique - BnF Département des Manuscrits",https://agorha.inha.fr/ark:/54721/bb88a4fb-7af1-42fa-9d2f-ce178fd6947f§https://archivesetmanuscrits.bnf.fr/ark:/12148/cc57239r§https://gallica.bnf.fr/ark:/12148/btv1b530193948§https://portail.biblissima.fr/ark:/43093/mdata084a8537dd80d62f8ac47eb72517a7bc3cd32a78§http://mandragore.bnf.fr/§http://www.europeanaregia.eu/fr/manuscrits/paris-bibliotheque-nationale-france-mss-latin-9389/fr,bb88a4fb-7af1-42fa-9d2f-ce178fd6947f,Teresa Knapowska,10/06/2022,18/04/2024,La fabrique de l'art. Couleurs et matériaux de l'enluminure,source : Institut national d'histoire de l'art (France) ; Bibliothèque nationale de France§licence : Attribution 4.0 International (CC BY 4.0),https://agorha.inha.fr/iiif/presentation/v2/bb88a4fb-7af1-42fa-9d2f-ce178fd6947f,https://agorha.inha.fr/ark:/54721/c19ecab9-110e-4f69-8881-d907f1218350/doc/877512c2-5a7d-4aa8-9430-c0a9a8e8a9cd/original.jpg
